contrast,left_model,left_prompt_family,left_run,major_distribution_distance,question_hash,right_model,right_prompt_family,right_run
different_model_different_prompt_family,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42,0.28,2d6dfe40fd5d,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42,0.28,2d6dfe40fd5d,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
same_model_different_prompt_family,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42,0.0,2d6dfe40fd5d,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42,0.14,2d6dfe40fd5d,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_same_prompt_family,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42,0.2,2d6dfe40fd5d,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_same_prompt_family,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42,0.05999999999999997,2d6dfe40fd5d,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_same_prompt_family,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42,0.28,2d6dfe40fd5d,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42,0.19999999999999996,2d6dfe40fd5d,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42,0.14,2d6dfe40fd5d,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42,0.14,2d6dfe40fd5d,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42,0.19999999999999998,2d6dfe40fd5d,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_same_prompt_family,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42,0.28,2d6dfe40fd5d,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42,0.28,2d6dfe40fd5d,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt,gpt-4o-mini,same_prompt,P4_same_prompt_gpt4omini_seed42,0.33999999999999997,2d6dfe40fd5d,qwen3.5-plus,same_prompt,P4_same_prompt_qwen35_plus_seed42
different_model_same_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.21999999999999997,710756be0535,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42
different_model_same_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.27999999999999997,710756be0535,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42
different_model_same_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.3399999999999999,710756be0535,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42
different_model_same_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999998,710756be0535,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42
same_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.5999999999999999,710756be0535,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.76,710756be0535,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.28,710756be0535,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.28,710756be0535,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999998,710756be0535,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
same_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.2,710756be0535,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.34,710756be0535,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.6199999999999999,710756be0535,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.62,710756be0535,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.2799999999999999,710756be0535,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.21999999999999997,710756be0535,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.2599999999999999,710756be0535,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.28,710756be0535,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.72,710756be0535,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
same_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.54,710756be0535,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.41999999999999993,710756be0535,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.2799999999999999,710756be0535,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.33999999999999997,710756be0535,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.28,710756be0535,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
same_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.2799999999999999,710756be0535,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.39999999999999997,710756be0535,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.4,710756be0535,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.3,710756be0535,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.47999999999999987,710756be0535,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42
different_model_same_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.34,710756be0535,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.86,710756be0535,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.62,710756be0535,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
same_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.5599999999999999,710756be0535,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.41999999999999993,710756be0535,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.48,710756be0535,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.2,710756be0535,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.48,710756be0535,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
same_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.48,710756be0535,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.48000000000000004,710756be0535,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.07999999999999999,710756be0535,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.5399999999999999,710756be0535,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.5999999999999999,710756be0535,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.42000000000000004,710756be0535,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.33999999999999997,710756be0535,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
same_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.19999999999999993,710756be0535,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.45999999999999996,710756be0535,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.5399999999999999,710756be0535,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.1399999999999999,710756be0535,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.28,710756be0535,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
same_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.4200000000000001,710756be0535,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.5599999999999998,710756be0535,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.52,710756be0535,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.62,710756be0535,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.48,710756be0535,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.48,710756be0535,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
same_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.33999999999999997,710756be0535,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.20000000000000004,710756be0535,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.54,710756be0535,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.4799999999999999,710756be0535,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.68,710756be0535,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
same_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.33999999999999997,710756be0535,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42,0.8,710756be0535,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
different_model_same_prompt_family,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42,0.6,710756be0535,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_same_prompt_family,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42,0.6,710756be0535,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_same_prompt_family,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42,0.6,710756be0535,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
same_model_different_prompt_family,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42,0.72,710756be0535,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42,0.6,710756be0535,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42,0.6599999999999999,710756be0535,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42,1.0,710756be0535,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42,0.86,710756be0535,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.76,710756be0535,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.62,710756be0535,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.88,710756be0535,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.8200000000000001,710756be0535,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
same_model_different_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.5599999999999999,710756be0535,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.14000000000000007,710756be0535,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.2,710756be0535,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.7,710756be0535,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
